date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,F13,F14,F15
2020-05-01 16:02:08.000,WHO,NULL,6,20,68,The #COVID19 Emergency Committee provided the following advice for WHO on travel and trade ,NULL,NULL,#COVID19,1.25625257608711E+18,https://twitter.com/WHO/status/1256252576087117827,NULL,NULL,NULL
2020-05-01 16:00:48.000,WHO,NULL,4,20,52,The #COVID19 Emergency Committee provided the following advice for WHO on surveillance ,NULL,NULL,#COVID19,1.25625224058473E+18,https://twitter.com/WHO/status/1256252240584736772,NULL,NULL,NULL
2020-05-01 15:59:27.000,WHO,NULL,5,20,40,The #COVID19 Emergency Committee provided the following advice for WHO on risk communication and community engagement ,NULL,NULL,#COVID19,1.25625189775905E+18,https://twitter.com/WHO/status/1256251897759051778,NULL,NULL,NULL
2020-05-01 15:57:58.000,WHO,NULL,5,20,34,The #COVID19 Emergency Committee provided the following advice for WHO on essential health services ,NULL,NULL,#COVID19,1.25625152698256E+18,https://twitter.com/WHO/status/1256251526982569990,NULL,NULL,NULL
2020-05-01 15:56:42.000,WHO,NULL,5,18,47,The #COVID19 Emergency Committee provided the following advice for WHO on One Health ,NULL,NULL,#COVID19,1.25625120879016E+18,https://twitter.com/WHO/status/1256251208790167555,NULL,NULL,NULL
2020-05-01 15:55:13.000,WHO,NULL,6,24,79,"The #COVID19 Emergency Committee provided the following advice for WHO on coordination, planning, and monitoring ",NULL,NULL,#COVID19,1.25625083568154E+18,https://twitter.com/WHO/status/1256250835681542146,NULL,NULL,NULL
2020-05-01 15:52:14.000,WHO,WHO,12,63,110,Here is the #COVID19 Emergency Committee statement: https://bit.ly/3fcaVCm The committee unanimously unanimously agreed that the outbreak still constitutes a public health emergency of international concern.,NULL,NULL,#COVID19,1.25625008490959E+18,https://twitter.com/WHO/status/1256250084909596673,NULL,NULL,NULL
2020-05-01 15:44:32.000,WHO,NULL,4,27,66,""" @EIB and WHO are exploring how the EIB could support the #COVID19 Supply Chain System, to facilitate the distribution of diagnostics, personal protective equipment and other medical supplies to countries that need them most""-@DrTedros",NULL,@EIB @DrTedros,#COVID19,1.25624814379411E+18,https://twitter.com/WHO/status/1256248143794114560,NULL,NULL,NULL
2020-05-01 15:44:00.000,WHO,NULL,5,38,69,"""WHO has grave concerns about potential impact #COVID19 could have as it starts to accelerate in countries with weaker health systems. With the @EIB, we will work urgently to invest in health infrastructure &amp; #healthworkers in 10 countries in Africa &",NULL,@EIB @DrTedros,#COVID19 #healthworkers,1.25624801207189E+18,https://twitter.com/WHO/status/1256248012071895040,NULL,NULL,NULL
2020-05-01 15:43:39.000,WHO,NULL,8,33,58," we will work together to strengthen #PrimaryHealthCare and build resilient health systems. The #COVID19 crisis has illustrated that even the most sophisticated health systems have struggled to cope with a pandemic"-@DrTedros,NULL,@DrTedros,#PrimaryHealthCare #COVID19,1.25624792242714E+18,https://twitter.com/WHO/status/1256247922427146242,NULL,NULL,NULL
2020-05-01 15:41:16.000,WHO,NULL,3,26,47,"""Although #malaria deaths have fallen by more than half since the year 2000, progress has stalled in recent years, and may even reverse if the #COVID19 pandemic disrupts malaria control programmes""-@DrTedros #EndMalaria",NULL,@DrTedros,#malaria #COVID19 #EndMalaria,1.25624732297291E+18,https://twitter.com/WHO/status/1256247322972913664,NULL,NULL,NULL
2020-05-01 15:40:33.000,WHO,DrTedros,8,35,51,"""This coming Monday, the @EU_Commission will host a pledging conference to generate funds for investment in vaccine research""-@DrTedros #COVID19",NULL,@EU_Commission @DrTedros,#COVID19,1.25624714430822E+18,https://twitter.com/WHO/status/1256247144308228099,NULL,NULL,NULL
2020-05-01 15:40:06.000,WHO,WHO,4,27,47,"""As you remember, last Friday we joined the @EU_Commission &amp; other partners to launch the ACT Accelerator, to ensure all people enjoy access to all the tools to prevent, detect &amp; treat #COVID19""-@DrTedros",NULL,@EU_Commission @DrTedros,#COVID19,1.2562470279373E+18,https://twitter.com/WHO/status/1256247027937300488,NULL,NULL,NULL
2020-05-01 15:39:36.000,WHO,NULL,4,26,75,"""In accordance with the International Health Regulations, I will reconvene the #COVID19 Emergency Committee again in 90 days, or sooner if needed""-@DrTedros",NULL,@DrTedros,#COVID19,1.25624690226325E+18,https://twitter.com/WHO/status/1256246902263250944,NULL,NULL,NULL
2020-05-01 15:39:22.000,WHO,NULL,8,33,74,"""We encourage countries to follow WHO鈥檚 advice, which we are constantly reviewing and updating as we learn more about the virus, and as we learn more from countries about best practices for responding to it""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.25624684333751E+18,https://twitter.com/WHO/status/1256246843337515008,NULL,NULL,NULL
2020-05-01 15:39:04.000,WHO,NULL,4,24,47,"""As Professor Houssin explained, the committee has also made recommendations for countries, and we encourage countries to pay careful attention to that advice""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.25624676869144E+18,https://twitter.com/WHO/status/1256246768691445760,NULL,NULL,NULL
2020-05-01 15:38:52.000,WHO,NULL,11,33,64,"""We will continue working with countries and partners to enable essential travel needed for pandemic response, humanitarian relief and cargo operations, and for countries to gradually resume normal passenger travel""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.25624671731549E+18,https://twitter.com/WHO/status/1256246717315497985,NULL,NULL,NULL
2020-05-01 15:38:33.000,WHO,NULL,7,32,76,"""As we have done clearly from the beginning, we will continue to call on countries to implement a comprehensive package of measures to find, isolate, test and treat every case, and trace every contact""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.25624663892811E+18,https://twitter.com/WHO/status/1256246638928113664,NULL,NULL,NULL
2020-05-01 15:38:14.000,WHO,NULL,5,39,81,"""We will continue supporting countries to sustain essential health services, including vaccination, care for women during pregnancy and childbirth, and care for non-communicable diseases, including mental health conditions""-@DrTedros #COVID19",NULL,@DrTedros,#COVID19,1.25624655867429E+18,https://twitter.com/WHO/status/1256246558674292736,NULL,NULL,NULL
2020-05-01 15:37:51.000,WHO,NULL,9,46,78,"""We accept the committee鈥檚 advice that WHO works to identify the animal source of the #coronavirus through international scientific &amp; collaborative missions, in collaboration with the @OIEAnimalHealth &amp; the @FAO of the @UN""-@DrTedros #COVID19",NULL,@OIEAnimalHealth @FAO @UN @DrTedros,#coronavirus #COVID19,1.25624646411376E+18,https://twitter.com/WHO/status/1256246464113762304,NULL,NULL,NULL
2020-03-20 17:37:33.000,WHO,NULL,11,144,334,"""This service will provide the latest news and information on #COVID19, including details on symptoms and how to protect yourself. The Health Alert service is now available in English and will be introduced in other languages next week""-@DrTedros http://b",NULL,@DrTedros,#COVID19,1.24105629642355E+18,https://twitter.com/WHO/status/1241056296423559169,NULL,NULL,NULL
2020-03-20 17:37:33.000,WHO,NULL,29,295,551,"""To increase access to reliable information, WHO has worked with @WhatsApp and @Facebook to launch a new WHO Health Alert messaging service""-@DrTedros http://bit.ly/who-covid19-whatsapp",NULL,@WhatsApp @Facebook @DrTedros,NULL,1.24105629488012E+18,https://twitter.com/WHO/status/1241056294880129025,NULL,NULL,NULL
2020-03-20 17:29:54.000,WHO,NULL,18,182,323,"""#COVID19 is taking so much from us. But it鈥檚 also giving us something special 鈥?the opportunity to come together as one humanity 鈥?to work together, to learn together, to grow together""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105437047054E+18,https://twitter.com/WHO/status/1241054370470547456,NULL,NULL,NULL
2020-03-20 17:27:28.000,WHO,NULL,13,323,506,"""Listen to music, read a book or play a game. And try not to read or watch too much news if it makes you anxious. Get your information from reliable sources once or twice a day""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105376039222E+18,https://twitter.com/WHO/status/1241053760392224769,NULL,NULL,NULL
2020-03-20 17:26:19.000,WHO,NULL,9,227,354,"""If you鈥檙e working at home, make sure you don鈥檛 sit in the same position for long periods. Get up and take a 3-minute break every 30 minutes. We will be providing more advice on how to stay healthy at home in the coming days and weeks""-@DrTedros #COVID19 ",NULL,@DrTedros,#COVID19 #coronavirus,1.24105346885457E+18,https://twitter.com/WHO/status/1241053468854571009,NULL,NULL,NULL
2020-03-20 17:25:24.000,WHO,NULL,7,292,356,""" exercise. WHO recommends 30 minutes of physical activity a day for adults, and one hour a day for children""-@DrTedros #COVID19 #coronavirus #BeActive",NULL,@DrTedros,#COVID19 #coronavirus #BeActive,1.24105324077669E+18,https://twitter.com/WHO/status/1241053240776691712,NULL,NULL,NULL
2020-03-20 17:23:56.000,WHO,NULL,6,248,431,"""During this difficult time, it鈥檚 important to continue looking after your physical and mental health. This will not only help you in the long-term, it will also help you fight #COVID19 if you get it""-@DrTedros #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105287052025E+18,https://twitter.com/WHO/status/1241052870520254466,NULL,NULL,NULL
2020-03-20 17:23:25.000,WHO,NULL,3,76,144,"""But we鈥檙e not only advising countries. We also have advice for individuals around the world, especially those who are now adjusting to a new reality. We know that for many people, life is changing dramatically""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105273962448E+18,https://twitter.com/WHO/status/1241052739624488961,NULL,NULL,NULL
2020-03-20 17:22:23.000,WHO,NULL,2,78,127,"""The guidelines detail actions all countries can take to provide care for patients, regardless of how many #COVID19 cases they have. They also outline specific actions to prepare health systems for no cases, sporadic cases, clusters of cases, and communit",NULL,@DrTedros,#COVID19,1.24105248154469E+18,https://twitter.com/WHO/status/1241052481544691720,NULL,NULL,NULL
2020-03-20 17:20:20.000,WHO,NULL,6,97,184,"""WHO has published guidelines for health ministers, health system administrators & other decision-makers, to help them provide life-saving treatment as health systems are challenged, without compromising the safety of #healthworkers""-@DrTedros #COVID19 #c",NULL,@DrTedros,#healthworkers #COVID19 #coronavirus,1.24105196556145E+18,https://twitter.com/WHO/status/1241051965561454592,NULL,NULL,NULL
2020-03-20 17:19:43.000,WHO,NULL,6,93,197,"""In addition to increasing access to masks, gloves, gowns and tests, we鈥檙e also increasing access to the evidence-based technical guidance countries and health workers need to save lives""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105180998624E+18,https://twitter.com/WHO/status/1241051809986248705,NULL,NULL,NULL
2020-03-20 17:19:19.000,WHO,NULL,2,80,187,"We鈥檙e also encouraged that countries around the world continue to support the global response. We thank #Kuwait for its contribution of 40 million U.S. dollars"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#Kuwait #COVID19 #coronavirus,1.24105171014094E+18,https://twitter.com/WHO/status/1241051710140940295,NULL,NULL,NULL
2020-03-20 17:18:55.000,WHO,NULL,2,67,159,"""We鈥檙e encouraged by the solidarity & generosity of business leaders to use their resources, experience & networks to improve the availability of supplies, communicate reliable information and protect their staff and customers""-@DrTedros #COVID19 #coronav",NULL,@DrTedros,#COVID19 #coronavirus,1.2410516083326E+18,https://twitter.com/WHO/status/1241051608332603394,NULL,NULL,NULL
2020-03-20 17:18:23.000,WHO,NULL,6,104,299,"We understand the heavy financial toll this #COVID19 pandemic is taking on businesses and the global economy"-@DrTedros #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24105147303683E+18,https://twitter.com/WHO/status/1241051473036836864,NULL,NULL,NULL
2020-03-20 17:16:58.000,WHO,NULL,2,77,161,"""We鈥檙e also working with companies to increase production of the other products needed to perform the tests, from the swabs used to take samples to the large machines needed to process them""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105111772064E+18,https://twitter.com/WHO/status/1241051117720649730,NULL,NULL,NULL
2020-03-20 17:13:04.000,WHO,NULL,4,93,190,"""WHO is working actively to support all countries, and especially those that need our support the most""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105013595563E+18,https://twitter.com/WHO/status/1241050135955636226,NULL,NULL,NULL
2020-03-20 17:12:54.000,WHO,NULL,3,124,216,"""We know that if this disease takes hold in these countries, there could be significant sickness and loss of life. But that is not inevitable. Unlike any pandemic in history, we have the power to change the way this goes""-@DrTedros #COVID19 #coronavirus",NULL,@DrTedros,#COVID19 #coronavirus,1.24105009228466E+18,https://twitter.com/WHO/status/1241050092284661760,NULL,NULL,NULL
2020-03-20 17:12:32.000,WHO,NULL,6,160,251,"""We鈥檝e said from the beginning that our greatest concern is the impact the #coronavirus could have if it gains a foothold in countries with weaker health systems, or with vulnerable populations. That concern has now become very real and urgent""-@DrTedros ",NULL,@DrTedros,#coronavirus #COVID19,1.24105000012319E+18,https://twitter.com/WHO/status/1241050000123199489,NULL,NULL,NULL
2020-03-20 17:12:11.000,WHO,NULL,35,539,991,"""I鈥檓 grateful that so many young people are spreading the word & not the virus. Solidarity is the key to defeating #COVID19 - solidarity between countries, but also between age groups. Thank you for heeding our call for solidarity, solidarity, solidarity""",NULL,@DrTedros,#COVID19 #coronavirus,1.24104991201758E+18,https://twitter.com/WHO/status/1241049912017588225,NULL,NULL,NULL
2020-03-20 17:11:42.000,WHO,NULL,19,1432,1446,"""Today, I have a message for young people: you are not invincible. This #coronavirus could put you in hospital for weeks, or even kill you. Even if you don鈥檛 get sick, the choices you make about where you go could be the difference between life &amp; deat",NULL,@DrTedros,#coronavirus,1.24104978969486E+18,https://twitter.com/WHO/status/1241049789694869507,NULL,NULL,NULL
2020-03-20 17:11:19.000,WHO,NULL,6,258,285,"Data from many countries clearly show that people under 50 make up a significant proportion of patients requiring hospitalization"-@DrTedros #COVID19 #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.24104969544894E+18,https://twitter.com/WHO/status/1241049695448948736,NULL,NULL,NULL
2020-03-20 17:11:07.000,WHO,NULL,4,145,243,"""Every day, we are learning more about this #coronavirus &amp; the disease it causes. One of the things we are learning is that although older people are the hardest hit, younger people are not spared""-@DrTedros #COVID19",NULL,@DrTedros,#coronavirus #COVID19,1.24104964392192E+18,https://twitter.com/WHO/status/1241049643921924096,NULL,NULL,NULL
2020-03-20 17:10:49.000,WHO,NULL,4,85,190,"""Of course, we must exercise caution 鈥?the situation can reverse. But the experience of cities and countries that have pushed back this #coronavirus give hope and courage to the rest of the world""-@DrTedros #COVID19",NULL,@DrTedros,#coronavirus #COVID19,1.24104956817699E+18,https://twitter.com/WHO/status/1241049568176996357,NULL,NULL,NULL
